time_s,motor_command,active_power_w,current_ma,tacho_rpm,imu_x_g,imu_y_g,imu_z_g,weightonbit,drillz1position_m,ROP_ms,s_active_power_w,s_current_ma,s_tacho_rpm,s_imu_x_g,s_imu_y_g,s_imu_z_g,s_weightonbit,s_ROP_ms,air,mud,concrete,wet_mud,y_air,y_mud,y_concrete,y_wet_mud
1004,1000,537.19653,496.80585,0,.22830001,.26719999,.94260001,-456.128,-.035237499,3249.9431,-.64849293,-.67534274,-1.0933483,.90038234,.082784586,.28166953,.53715891,.53991377,0,1,0,0,.0002375489063513,.9997985516777488,9.45432684326e-06,.0005725890722146
1005,1000,537.19653,496.80585,0,.22830001,.26719999,.94260001,-449.748,-.035292499,2750.0093,-.64849293,-.67534274,-1.0933483,.90038234,.082784586,.28166953,.54194403,.22821049,0,1,0,0,.0002391493771983,.9997864495267574,9.59911343685e-06,.0005448217676687
1006,1000,537.19653,496.80585,0,.22830001,.26719999,.94260001,-449.748,-.0353425,2500.0425,-.64849293,-.67534274,-1.0933483,.90038234,.082784586,.28166953,.54194403,.072358921,0,1,0,0,.0002381056453141,.999781174740687,9.64204185510e-06,.0005338503513334
1007,1000,537.19653,496.80585,0,.22830001,.26719999,.94260001,-449.748,-.035385001,2125.092,-.64849293,-.67534274,-1.0933483,.90038234,.082784586,.28166953,.54194403,-.16141859,0,1,0,0,.0002374021718712,.9997735455525163,9.72897584468e-06,.0005186629882581
1008,1000,537.19653,496.80585,0,.22830001,.26719999,.94260001,-449.748,-.035472501,4374.981,-.64849293,-.67534274,-1.0933483,.90038234,.082784586,.28166953,.54194403,1.2413626,0,1,0,0,.0002760512881136,.9998131176313904,.0000102816887156,.0006221222388236
1009,1000,537.19653,496.80585,0,.22830001,.26719999,.94260001,-439.509,-.035489999,874.8844,-.64849293,-.67534274,-1.0933483,.90038234,.082784586,.28166953,.54962349,-.94090939,0,1,0,0,.0002485813216548,.9997464912121954,.0000102879005107,.0004699490956566
1010,1000,537.19653,496.80585,0,.22830001,.26719999,.94260001,-439.509,-.035585001,4750.1177,-.64849293,-.67534274,-1.0933483,.90038234,.082784586,.28166953,.54962349,1.4752562,0,1,0,0,.0003306614292439,.9998008636839759,.0000118563705384,.0006206430502195
1011,1000,537.19653,496.80585,0,.22830001,.26719999,.94260001,-439.509,-.035634998,2499.856,-.64849293,-.67534274,-1.0933483,.90038234,.082784586,.28166953,.54962349,.072242625,0,1,0,0,.0002470397565871,.9997783282303412,9.81781750437e-06,.000527232093077
1012,1000,537.19653,496.80585,0,.22830001,.26719999,.94260001,-390.254,-.035657499,1125.0377,-.64849293,-.67534274,-1.0933483,.90038234,.082784586,.28166953,.58656579,-.78494155,0,1,0,0,.0003285677951028,.9997097853429954,.0000118108572847,.0004154639165315
1013,1000,537.19653,496.80585,0,.22830001,.26719999,.94260001,-390.254,-.035752501,4750.1177,-.64849293,-.67534274,-1.0933483,.90038234,.082784586,.28166953,.58656579,1.4752562,0,1,0,0,.0006598688040592,.9996726268328028,.0000215319795057,.0005132779357962
1014,1000,537.19653,496.80585,0,.22830001,.26719999,.94260001,-519.173,-.0358225,3499.9106,-.64849293,-.67534274,-1.0933483,.90038234,.082784586,.28166953,.48987383,.69576579,0,1,0,0,.0002054863122583,.9998086241199127,8.82678798875e-06,.0006000068462076
1015,1000,537.19653,496.80585,0,.22830001,.26719999,.94260001,-519.173,-.035914999,4624.9478,-.64849293,-.67534274,-1.0933483,.90038234,.082784586,.28166953,.48987383,1.3972142,0,1,0,0,.0002143803340061,.9998321117178248,8.82555909017e-06,.0006753618336554
1016,1000,537.19653,496.80585,0,.22830001,.26719999,.94260001,-519.173,-.0359575,2125.092,-.64849293,-.67534274,-1.0933483,.90038234,.082784586,.28166953,.48987383,-.16141859,0,1,0,0,.0002081172053832,.9997798873024414,9.28709254659e-06,.0005316997028651
1017,1000,537.19653,496.80585,0,.22830001,.26719999,.94260001,-365.327,-.035980001,1125.0377,-.64849293,-.67534274,-1.0933483,.90038234,.082784586,.28166953,.6052615,-.78494155,0,1,0,0,.0004312069331115,.9996572020404223,.000013855140846,.0003559292860087
1018,1000,536.39734,497.35614,0,.22830001,.26719999,.94260001,-365.327,-.036114998,6749.853,-.65490848,-.67125469,-1.0933483,.90038234,.082784586,.28166953,.6052615,2.7220695,0,1,0,0,.0280330034889959,.9781184102727071,.0016106856693013,.0004905176832684
1019,1000,536.39734,497.35614,0,.22830001,.26719999,.94260001,-497.307,-.036162499,2375.0588,-.65490848,-.67125469,-1.0933483,.90038234,.082784586,.28166953,.50627381,-.0055670184,0,1,0,0,.0002136838122218,.999784131299192,9.27315302975e-06,.0005410852204355
1020,1000,536.39734,497.35614,0,.22830001,.26719999,.94260001,-497.307,-.036185,1125.0377,-.65490848,-.67125469,-1.0933483,.90038234,.082784586,.28166953,.50627381,-.78494155,0,1,0,0,.0002166070310062,.9997633754235529,9.68832931990e-06,.00049834887194
1021,1000,536.39734,497.35614,0,.2378,.26499999,.94090003,-497.307,-.036232501,2375.0588,-.65490848,-.67125469,-1.0933483,.92489123,.070734538,.27530026,.50627381,-.0055670184,0,1,0,0,.0002163164170083,.9997786128612618,9.53353197657e-06,.0005252397698882
1022,1000,536.39734,497.35614,0,.2378,.26499999,.94090003,-445.634,-.036364999,6624.8701,-.65490848,-.67125469,-1.0933483,.92489123,.070734538,.27530026,.54502964,2.6441438,0,1,0,0,.0017010371900381,.9990019134909016,.0000728110657397,.0006165779061473
1023,1000,536.39734,497.35614,0,.2378,.26499999,.94090003,-445.634,-.036427502,3125.146,-.65490848,-.67125469,-1.0933483,.92489123,.070734538,.27530026,.54502964,.46210414,0,1,0,0,.0002535298633344,.999785228684053,.0000100987663881,.000534960888245
1024,1000,536.39734,497.35614,0,.2378,.26499999,.94090003,-445.634,-.036452498,1249.835,-.65490848,-.67125469,-1.0933483,.92489123,.070734538,.27530026,.54502964,-.7071318,0,1,0,0,.0002449665362336,.9997498218030177,.0000103382886933,.0004718853921544
1025,1000,536.39734,497.35614,0,.2378,.26499999,.94090003,-515.921,-.036485001,1625.158,-.65490848,-.67125469,-1.0933483,.92489123,.070734538,.27530026,.49231291,-.47312203,0,1,0,0,.0002120916385344,.9997668885434792,9.68212018093e-06,.0005020067551715
1026,1000,536.39734,497.35614,0,.2378,.26499999,.94090003,-515.921,-.0365275,2124.9058,-.65490848,-.67125469,-1.0933483,.92489123,.070734538,.27530026,.49231291,-.16153473,0,1,0,0,.000211077511022,.9997747777851547,9.53147997328e-06,.0005175194458502
1027,1000,536.39734,497.35614,0,.2378,.26499999,.94090003,-515.921,-.036614999,4374.981,-.65490848,-.67125469,-1.0933483,.92489123,.070734538,.27530026,.49231291,1.2413626,0,1,0,0,.000217316875729,.999821461232255,9.16034470852e-06,.000631256992987
1028,1000,536.39734,497.35614,0,.2378,.26499999,.94090003,-515.921,-.036702499,4374.981,-.65490848,-.67125469,-1.0933483,.92489123,.070734538,.27530026,.49231291,1.2413626,0,1,0,0,.000217316875729,.999821461232255,9.16034470852e-06,.000631256992987
1029,1000,536.39734,497.35614,0,.2378,.26499999,.94090003,-529.605,-.036740001,1875.125,-.65490848,-.67125469,-1.0933483,.92489123,.070734538,.27530026,.48204961,-.31727031,0,1,0,0,.0002086213936763,.9997708162755762,9.57834631797e-06,.0005094442132418
1030,1000,536.39734,497.35614,0,.2378,.26499999,.94090003,-529.605,-.036809999,3499.9106,-.65490848,-.67125469,-1.0933483,.92489123,.070734538,.27530026,.48204961,.69576579,0,1,0,0,.0002057521362455,.999802775283282,9.08067852882e-06,.0005792294876588
1031,1000,536.39734,497.35614,0,.2378,.26499999,.94090003,-529.605,-.036880001,3500.0964,-.65490848,-.67125469,-1.0933483,.92489123,.070734538,.27530026,.48204961,.69588166,0,1,0,0,.0002057522527256,.999802779562555,9.08063395410e-06,.0005792400073962
1032,1000,536.39734,497.35614,0,.2378,.26499999,.94090003,-509.034,-.036907502,1375.0046,-.65490848,-.67125469,-1.0933483,.92489123,.070734538,.27530026,.49747831,-.62908989,0,1,0,0,.0002143131009091,.9997630516302529,9.77599363445e-06,.0004947945767622
1033,1000,536.39734,497.35614,0,.2378,.26499999,.94090003,-509.034,-.036932498,1249.835,-.65490848,-.67125469,-1.0933483,.92489123,.070734538,.27530026,.49747831,-.7071318,0,1,0,0,.0002145817707507,.9997613425290235,9.81281459704e-06,.000491564647854
1034,1000,536.39734,497.35614,0,.2378,.26499999,.94090003,-509.034,-.037005,3625.0801,-.65490848,-.67125469,-1.0933483,.92489123,.070734538,.27530026,.49747831,.77380759,0,1,0,0,.000213340601069,.999805570263149,9.17444595804e-06,.0005858801341064
1035,1000,536.39734,497.35614,0,.2378,.26499999,.94090003,-509.034,-.037047502,2125.092,-.65490848,-.67125469,-1.0933483,.92489123,.070734538,.27530026,.49747831,-.16141859,0,1,0,0,.0002129022535904,.9997746186301887,9.55376299734e-06,.0005172491761357
1036,1000,536.39734,497.35614,0,.2378,.26499999,.94090003,-464.389,-.037085,1874.9387,-.65490848,-.67125469,-1.0933483,.92489123,.070734538,.27530026,.530963,-.31738645,0,1,0,0,.0002315874789988,.9997656479085604,9.92695857368e-06,.0004996750466018
1037,1000,536.39734,497.35614,0,.2378,.26499999,.94090003,-464.389,-.037195001,5500.0186,-.65490848,-.67125469,-1.0933483,.92489123,.070734538,.27530026,.530963,1.9428113,0,1,0,0,.0003890244845912,.9997759746853042,.0000145836682382,.0006345476214014
1038,1000,536.39734,497.35614,0,.2378,.26499999,.94090003,-468.978,-.037234999,1999.9222,-.65490848,-.67125469,-1.0933483,.92489123,.070734538,.27530026,.52752113,-.23946059,0,1,0,0,.0002290019515194,.9997686980141164,9.84765934387e-06,.0005054228081263
1039,1000,536.39734,497.35614,0,.2378,.26499999,.94090003,-468.978,-.037234999,0,-.65490848,-.67125469,-1.0933483,.92489123,.070734538,.27530026,.52752113,-1.4863902,0,1,0,0,.0002348277685685,.999737364309418,.0000104912094077,.0004509190862636
1040,1000,536.39734,497.35614,0,.2378,.26499999,.94090003,-468.978,-.0373725,6875.0225,-.65490848,-.67125469,-1.0933483,.92489123,.070734538,.27530026,.52752113,2.8001113,0,1,0,0,.0012531820141481,.9992616794653738,.0000536475185737,.000660954615904
1041,1000,538.03931,498.05161,0,.2378,.26499999,.94090003,-481.181,-.037395,1125.0377,-.64172763,-.66608822,-1.0933483,.92489123,.070734538,.27530026,.5183686,-.78494155,0,1,0,0,.0002224223042555,.9997581347282135,9.91624437891e-06,.0004868936204761
1042,1000,538.03931,498.05161,0,.23270001,.26480001,.94309998,-481.181,-.037472501,3875.0469,-.64172763,-.66608822,-1.0933483,.91173381,.069639228,.28354272,.5183686,.92965913,0,1,0,0,.000224539228576,.9998146953344939,9.10700114585e-06,.0006160733918336
1043,1000,538.03931,498.05161,0,.23270001,.26480001,.94309998,-481.181,-.037497502,1250.0212,-.64172763,-.66608822,-1.0933483,.91173381,.069639228,.28354272,.5183686,-.70701569,0,1,0,0,.0002210262483964,.999763324279391,9.72529478021e-06,.0004986148262542
1044,1000,538.03931,498.05161,0,.23270001,.26480001,.94309998,-463.635,-.037565,3374.9265,-.64172763,-.66608822,-1.0933483,.91173381,.069639228,.28354272,.53152847,.61783957,0,1,0,0,.0002315523663421,.99980186889218,9.33389342264e-06,.0005808018427484
1045,1000,538.03931,498.05161,0,.23270001,.26480001,.94309998,-476.349,-.037719999,7749.9077,-.64172763,-.66608822,-1.0933483,.91173381,.069639228,.28354272,.52199274,3.3455925,0,1,0,0,.0023175887317558,.9984676189852787,.0001102284258809,.0007381111266039
1046,1000,538.03931,498.05161,0,.23270001,.26480001,.94309998,-476.349,-.037719999,0,-.64172763,-.66608822,-1.0933483,.91173381,.069639228,.28354272,.52199274,-1.4863902,0,1,0,0,.0002290290867541,.9997432927250983,.0000102447698067,.0004620387725431
1047,1000,538.03931,498.05161,0,.23270001,.26480001,.94309998,-476.349,-.037842501,6125.1221,-.64172763,-.66608822,-1.0933483,.91173381,.069639228,.28354272,.52199274,2.3325565,0,1,0,0,.0004545879510215,.9997451964866245,.0000173006871143,.0007052265729952
1048,1000,538.03931,498.05161,0,.23270001,.26480001,.94309998,-374.578,-.037884999,2124.9058,-.64172763,-.66608822,-1.0933483,.91173381,.069639228,.28354272,.59832311,-.16153473,0,1,0,0,.0003730593705501,.9997166230267365,.0000125678881387,.0004188870040338
1049,1000,538.03931,498.05161,0,.23270001,.26480001,.94309998,-374.578,-.037952501,3375.1128,-.64172763,-.66608822,-1.0933483,.91173381,.069639228,.28354272,.59832311,.61795568,0,1,0,0,.0004308912147532,.9997378213205101,.00001385059317,.0004534035506973
1050,1000,538.03931,498.05161,0,.23270001,.26480001,.94309998,-374.578,-.037985001,1624.9716,-.64172763,-.66608822,-1.0933483,.91173381,.069639228,.28354272,.59832311,-.47323826,0,1,0,0,.0003712107657671,.9997014490890678,.0000126044160536,.0004018765339025
1051,1000,538.03931,498.05161,0,.23270001,.26480001,.94309998,-425.742,-.038045,2999.9763,-.64172763,-.66608822,-1.0933483,.91173381,.069639228,.28354272,.55994904,.3840622,0,1,0,0,.0002658799695522,.9997832145158322,.0000101285693966,.0005348257558389
1052,1000,538.03931,498.05161,0,.23270001,.26480001,.94309998,-425.742,-.038079999,1749.9553,-.64172763,-.66608822,-1.0933483,.91173381,.069639228,.28354272,.55994904,-.39531225,0,1,0,0,.0002580952935599,.9997570840205406,.0000102564801011,.0004869728037272
1053,1000,538.03931,498.05161,0,.23270001,.26480001,.94309998,-425.742,-.038137499,2874.9927,-.64172763,-.66608822,-1.0933483,.91173381,.069639228,.28354272,.55994904,.30613628,0,1,0,0,.0002641111043746,.999780638558092,.0000101144172829,.0005296461140441
1054,1000,538.03931,498.05161,0,.23270001,.26480001,.94309998,-425.742,-.0381625,1250.0212,-.64172763,-.66608822,-1.0933483,.91173381,.069639228,.28354272,.55994904,-.70701569,0,1,0,0,.0002592603331091,.9997469268638051,.0000104116730085,.000470270492962
1055,1000,538.03931,498.05161,0,.23270001,.26480001,.94309998,-419.401,-.0382175,2750.0093,-.64172763,-.66608822,-1.0933483,.91173381,.069639228,.28354272,.5647049,.22821049,0,1,0,0,.000271437255939,.999774995815468,.000010295977982,.0005176767765105
1056,1000,538.03931,498.05161,0,.23270001,.26480001,.94309998,-419.401,-.0382475,1499.9882,-.64172763,-.66608822,-1.0933483,.91173381,.069639228,.28354272,.5647049,-.55116403,0,1,0,0,.0002661911466743,.9997484125342107,.0000104828879129,.0004722467419231
1057,1000,538.03931,498.05161,0,.23270001,.26480001,.94309998,-419.401,-.0383275,4000.0305,-.64172763,-.66608822,-1.0933483,.91173381,.069639228,.28354272,.5647049,1.007585,0,1,0,0,.0003125733229885,.9997935468632997,.000011157098567,.000565079049222
1058,1000,538.03931,498.05161,0,.23270001,.26480001,.94309998,-484.094,-.038385,2874.9927,-.64172763,-.66608822,-1.0933483,.91173381,.069639228,.28354272,.51618379,.30613628,0,1,0,0,.0002175946285919,.9997931360410244,9.19949633991e-06,.0005609575678433
1059,1000,538.03931,498.05161,0,.23270001,.26480001,.94309998,-484.094,-.038424999,1999.9222,-.64172763,-.66608822,-1.0933483,.91173381,.069639228,.28354272,.51618379,-.23946059,0,1,0,0,.0002182515648209,.9997758728690347,9.46487064983e-06,.0005235244342161
1060,1000,538.03931,498.05161,0,.23270001,.26480001,.94309998,-484.094,-.038460001,1750.1414,-.64172763,-.66608822,-1.0933483,.91173381,.069639228,.28354272,.51618379,-.39519626,0,1,0,0,.0002187249131959,.9997715718861241,9.54552652805e-06,.0005147823526485
1061,1000,538.03931,498.05161,0,.23270001,.26480001,.94309998,-484.094,-.038512498,2624.8396,-.64172763,-.66608822,-1.0933483,.91173381,.069639228,.28354272,.51618379,.15016857,0,1,0,0,.0002175534767446,.9997878640367994,9.27015208082e-06,.0005490693247191
1062,1000,538.03931,498.05161,0,.23270001,.26480001,.94309998,-471.265,-.038572501,3000.1626,-.64172763,-.66608822,-1.0933483,.91173381,.069639228,.28354272,.52580583,.38417834,0,1,0,0,.0002243264930144,.9997947509689775,9.28131124220e-06,.00056425125782
1063,1000,538.03931,498.05161,0,.23270001,.26480001,.94309998,-471.265,-.038619999,2374.8726,-.64172763,-.66608822,-1.0933483,.91173381,.069639228,.28354272,.52580583,-.0056831618,0,1,0,0,.0002234721734227,.9997816794744135,9.43671675713e-06,.0005355182868425
1064,1000,538.03931,498.05161,0,.23270001,.26480001,.94309998,-471.265,-.038687501,3375.1128,-.64172763,-.66608822,-1.0933483,.91173381,.069639228,.28354272,.52580583,.61795568,0,1,0,0,.0002262249748063,.9998029592387023,9.22886354402e-06,.0005839576190426
1065,1000,538.03931,498.05161,0,.23270001,.26480001,.94309998,-433.29,-.0387225,1749.9553,-.64172763,-.66608822,-1.0933483,.91173381,.069639228,.28354272,.55428785,-.39531225,0,1,0,0,.0002501237580877,.9997604626349328,.0000100992979884,.0004933308530837
1066,1000,538.03931,498.05161,0,.23270001,.26480001,.94309998,-433.29,-.03875,1375.0046,-.64172763,-.66608822,-1.0933483,.91173381,.069639228,.28354272,.55428785,-.62908989,0,1,0,0,.0002507956777469,.9997531717928877,.0000102132537927,.0004808078472937
1067,1000,536.83118,499.12515,0,.23270001,.26480001,.94309998,-433.29,-.0388075,2874.9927,-.65142584,-.658113,-1.0933483,.91173381,.069639228,.28354272,.55428785,.30613628,0,1,0,0,.0002559862312594,.9997831222173632,9.95150267709e-06,.0005353979936695
1068,1000,536.83118,499.12515,0,.23270001,.26480001,.94309998,-433.29,-.038885001,3875.0469,-.65142584,-.658113,-1.0933483,.91173381,.069639228,.28354272,.55428785,.92965913,0,1,0,0,.0002790869639923,.9998008232354094,.0000103496853217,.0005784181711036
1069,1000,536.83118,499.12515,0,.23270001,.26480001,.94309998,-455.864,-.038904998,999.86786,-.65142584,-.658113,-1.0933483,.91173381,.069639228,.28354272,.53735691,-.86298358,0,1,0,0,.000234995283181,.9997540883448656,.000010032698376,.0004822032908
1070,1000,536.83118,499.12515,0,.2361,.26280001,.94129997,-455.864,-.038957499,2625.0259,-.65142584,-.658113,-1.0933483,.9205054,.058684647,.27679873,.53735691,.15028471,0,1,0,0,.0002359477367788,.9997817599255863,9.67842639722e-06,.0005331254718806
1071,1000,536.83118,499.12515,0,.2361,.26280001,.94129997,-410.74,-.039055001,4875.1011,-.65142584,-.658113,-1.0933483,.9205054,.058684647,.27679873,.57120085,1.553182,0,1,0,0,.0005101005310019,.9997311947695714,.0000173310676251,.0005485949718371
1072,1000,536.83118,499.12515,0,.2361,.26280001,.94129997,-410.74,-.039127499,3624.8938,-.65142584,-.658113,-1.0933483,.9205054,.058684647,.27679873,.57120085,.77369142,0,1,0,0,.0003227371933872,.9997792666764731,.0000114729571247,.0005248847691823
1073,1000,536.83118,499.12515,0,.2361,.26280001,.94129997,-410.74,-.039175,2375.0588,-.65142584,-.658113,-1.0933483,.9205054,.058684647,.27679873,.57120085,-.0055670184,0,1,0,0,.0002869406689973,.9997578556835927,.0000107968041399,.0004836349045972
1074,1000,536.83118,499.12515,0,.2361,.26280001,.94129997,-457.106,-.039222501,2375.0588,-.65142584,-.658113,-1.0933483,.9205054,.058684647,.27679873,.53642535,-.0055670184,0,1,0,0,.0002343195843114,.9997769622001187,9.71065796563e-06,.0005236359539094
1075,1000,536.83118,499.12515,0,.2361,.26280001,.94129997,-457.106,-.039272498,2499.856,-.65142584,-.658113,-1.0933483,.9205054,.058684647,.27679873,.53642535,.072242625,0,1,0,0,.0002346264535532,.9997794638353823,9.68439558825e-06,.000528595750604
1076,1000,536.83118,499.12515,0,.2361,.26280001,.94129997,-457.106,-.039329998,2874.9927,-.65142584,-.658113,-1.0933483,.9205054,.058684647,.27679873,.53642535,.30613628,0,1,0,0,.0002362226797739,.9997872363316435,9.62353372585e-06,.0005445601045327
1077,1000,536.83118,499.12515,0,.2361,.26280001,.94129997,-422.298,-.039395001,3250.1296,-.65142584,-.658113,-1.0933483,.9205054,.058684647,.27679873,.56253213,.54003006,0,1,0,0,.000282673716319,.9997823086643017,.0000105586450357,.0005298888150503
1078,1000,536.83118,499.12515,0,.2361,.26280001,.94129997,-422.298,-.039414998,999.86786,-.65142584,-.658113,-1.0933483,.9205054,.058684647,.27679873,.56253213,-.86298358,0,1,0,0,.000268185127944,.9997365557661909,.0000107294147218,.0004527685670634
1079,1000,536.83118,499.12515,0,.2361,.26280001,.94129997,-422.298,-.0394575,2125.092,-.65142584,-.658113,-1.0933483,.9205054,.058684647,.27679873,.56253213,-.16141859,0,1,0,0,.0002672068574893,.9997596944887217,.0000104339067771,.0004889137317733
1080,1000,536.83118,499.12515,0,.2361,.26280001,.94129997,-422.298,-.039532501,3750.0632,-.65142584,-.658113,-1.0933483,.9205054,.058684647,.27679873,.56253213,.85173321,0,1,0,0,.000301169524197,.9997892827530337,.0000109638600889,.0005476882867169
1081,1000,536.83118,499.12515,0,.2361,.26280001,.94129997,-381.704,-.0395725,1999.9222,-.65142584,-.658113,-1.0933483,.9205054,.058684647,.27679873,.59297842,-.23946059,0,1,0,0,.0003557373434009,.9997185854733119,.0000123270984492,.0004211997427648
1082,1000,536.83118,499.12515,0,.2361,.26280001,.94129997,-381.704,-.0396525,4000.0305,-.65142584,-.658113,-1.0933483,.9205054,.058684647,.27679873,.59297842,1.007585,0,1,0,0,.0005006485536629,.9997279566181467,.0000160081347721,.0004669969975973
1083,1000,536.83118,499.12515,0,.2361,.26280001,.94129997,-381.704,-.03968,1375.0046,-.65142584,-.658113,-1.0933483,.9205054,.058684647,.27679873,.59297842,-.62908989,0,1,0,0,.0003553931960449,.9997004865680432,.0000124220595797,.0004009470873181
1084,1000,536.83118,499.12515,0,.2361,.26280001,.94129997,-462.7,-.039719999,1999.9222,-.65142584,-.658113,-1.0933483,.9205054,.058684647,.27679873,.53222978,-.23946059,0,1,0,0,.0002304082219192,.9997709092659339,9.73810109869e-06,.0005121268214474
1085,1000,536.83118,499.12515,0,.2361,.26280001,.94129997,-462.7,-.039807498,4374.981,-.65142584,-.658113,-1.0933483,.9205054,.058684647,.27679873,.53222978,1.2413626,0,1,0,0,.0002598822547868,.9998149549409572,9.99457500644e-06,.0006205067882411
1086,1000,536.83118,499.12515,0,.2361,.26280001,.94129997,-462.7,-.039857499,2500.0425,-.65142584,-.658113,-1.0933483,.9205054,.058684647,.27679873,.53222978,.072358921,0,1,0,0,.0002308707922051,.9997805342475877,9.61334522322e-06,.0005310913735803
1087,1000,536.83118,499.12515,0,.2361,.26280001,.94129997,-493.292,-.039892498,1749.9553,-.65142584,-.658113,-1.0933483,.9205054,.058684647,.27679873,.50928515,-.39531225,0,1,0,0,.0002169680062293,.9997703908800687,9.59069320421e-06,.0005111794717179
1088,1000,536.83118,499.12515,0,.2361,.26280001,.94129997,-493.292,-.040002499,5500.0186,-.65142584,-.658113,-1.0933483,.9205054,.058684647,.27679873,.50928515,1.9428113,0,1,0,0,.0002894251957984,.9998185455024023,.0000111893554362,.0006926929567274
1089,1000,536.83118,499.12515,0,.2361,.26280001,.94129997,-393.057,-.04005,2375.0588,-.65142584,-.658113,-1.0933483,.9205054,.058684647,.27679873,.58446348,-.0055670184,0,1,0,0,.0003259755046104,.9997422902166085,.000011636905094,.0004554672599317
1090,1000,536.83118,499.12515,0,.2361,.26280001,.94129997,-393.057,-.0401075,2874.9927,-.65142584,-.658113,-1.0933483,.9205054,.058684647,.27679873,.58446348,.30613628,0,1,0,0,.0003387003963771,.9997524154168057,.0000118550502536,.0004704142298558
1091,1000,536.83118,499.12515,0,.2361,.26280001,.94129997,-393.057,-.04016,2625.0259,-.65142584,-.658113,-1.0933483,.9205054,.058684647,.27679873,.58446348,.15028471,0,1,0,0,.0003312150669663,.99974763285334,.0000117157289229,.0004630700008494
1092,1000,536.83118,499.12515,0,.2361,.26280001,.94129997,-393.057,-.040194999,1749.9553,-.65142584,-.658113,-1.0933483,.9205054,.058684647,.27679873,.58446348,-.39531225,0,1,0,0,.0003202637435312,.9997273967863023,.0000116259298178,.0004357950577449
1093,1000,537.81073,498.39664,0,.2361,.26280001,.94129997,-393.057,-.0402175,1125.0377,-.6435625,-.66352504,-1.0933483,.9205054,.058684647,.27679873,.58446348,-.78494155,0,1,0,0,.0003206123188672,.999711892359902,.0000117509832016,.000417079500666
1094,1000,537.81073,498.39664,0,.2361,.26280001,.94129997,-417.825,-.040337499,5999.9526,-.6435625,-.66352504,-1.0933483,.9205054,.058684647,.27679873,.56588691,2.2545147,0,1,0,0,.0013865776516784,.9992533610527802,.0000537057422301,.0005814463114316
1095,1000,537.81073,498.39664,0,.2361,.26280001,.94129997,-417.825,-.0403625,1250.0212,-.6435625,-.66352504,-1.0933483,.9205054,.058684647,.27679873,.56588691,-.70701569,0,1,0,0,.0002717685322293,.9997395177566831,.000010728279866,.0004571007518302
1096,1000,537.81073,498.39664,0,.23119999,.26539999,.94120002,-476.84,-.040415,2625.0259,-.6435625,-.66352504,-1.0933483,.90786397,.072925486,.27642423,.52162445,.15028471,0,1,0,0,.0002208282148383,.9997876660721061,9.30246545234e-06,.0005489365065211
1097,1000,537.81073,498.39664,0,.23119999,.26539999,.94120002,-476.84,-.040445,1499.9882,-.6435625,-.66352504,-1.0933483,.90786397,.072925486,.27642423,.52162445,-.55116403,0,1,0,0,.0002222050596954,.9997670176825858,9.65272226534e-06,.0005061876261979
1098,1000,537.81073,498.39664,0,.23119999,.26539999,.94120002,-476.84,-.040490001,2250.0754,-.6435625,-.66352504,-1.0933483,.90786397,.072925486,.27642423,.52162445,-.083492801,0,1,0,0,.0002209539043199,.9997801939821055,9.41313150893e-06,.0005328711941386
1099,1000,537.81073,498.39664,0,.23119999,.26539999,.94120002,-540.615,-.040575001,4249.9971,-.6435625,-.66352504,-1.0933483,.90786397,.072925486,.27642423,.4737919,1.1634365,0,1,0,0,.0002005854967589,.9998244685441918,8.60413573341e-06,.000646013218457
1100,1000,537.81073,498.39664,0,.23119999,.26539999,.94120002,-540.615,-.040602501,1375.0046,-.6435625,-.66352504,-1.0933483,.90786397,.072925486,.27642423,.4737919,-.62908989,0,1,0,0,.0002064952019289,.9997675923502428,9.53431993188e-06,.0005053632780638
1101,1000,537.81073,498.39664,0,.23119999,.26539999,.94120002,-540.615,-.0406675,3249.9431,-.6435625,-.66352504,-1.0933483,.90786397,.072925486,.27642423,.4737919,.53991377,0,1,0,0,.000200443021274,.9998011517502384,8.86664255889e-06,.0005804043647198
1102,1000,537.81073,498.39664,0,.23119999,.26539999,.94120002,-495.765,-.040742502,3750.0632,-.6435625,-.66352504,-1.0933483,.90786397,.072925486,.27642423,.50743032,.85173321,0,1,0,0,.0002149076751443,.999813530061365,8.92024729598e-06,.0006134284240908
1103,1000,537.81073,498.39664,0,.23119999,.26539999,.94120002,-495.765,-.040794998,2624.8396,-.6435625,-.66352504,-1.0933483,.90786397,.072925486,.27642423,.50743032,.15016857,0,1,0,0,.0002131582161666,.9997887414347782,9.18825713840e-06,.0005515148259761
1104,1000,537.81073,498.39664,0,.23119999,.26539999,.94120002,-495.765,-.040849999,2750.0093,-.6435625,-.66352504,-1.0933483,.90786397,.072925486,.27642423,.50743032,.22821049,0,1,0,0,.0002130190506279,.9997913332339277,9.14843737643e-06,.0005573993420126
1105,1000,537.81073,498.39664,0,.23119999,.26539999,.94120002,-495.765,-.040902499,2625.0259,-.6435625,-.66352504,-1.0933483,.90786397,.072925486,.27642423,.50743032,.15028471,0,1,0,0,.0002131579790467,.9997887452396581,9.18819718596e-06,.0005515233872902
1106,1000,537.81073,498.39664,0,.23119999,.26539999,.94120002,-444.452,-.0409225,1000.0542,-.6435625,-.66352504,-1.0933483,.90786397,.072925486,.27642423,.54591614,-.86286741,0,1,0,0,.0002426695406966,.9997510236035162,.00001014724003,.0004774929958636
