time_s,cpu_t_degC,motor_command,active_power_W,current_mA,arduino_timestamp_ms,tacho_rpm,imu_x_g,imu_y_g,imu_z_g,WeightOnBit,DrillZ1Position_m
1615154163,28.232,0,0,0,0,0,0,0,0,1446.111111,1.25E-05
1615154163,27.745,0,0,0,0,0,0,0,0,1446.111111,1.25E-05
1615154164,27.745,0,0,0,0,0,0,0,0,1601.111111,1.25E-05
1615154164,27.258,0,0,0,0,0,0,0,0,1601.111111,1.25E-05
1615154164,28.232,0,0,0,0,0,0,0,0,1601.111111,1.25E-05
1615154164,27.745,0,0,0,0,0,0,0,0,2616.111111,1.25E-05
1615154164,26.771,0,0,0,0,0,0,0,0,2616.111111,1.25E-05
1615154164,28.719,0,0,0,0,0,0,0,0,2616.111111,1.25E-05
1615154164,27.258,0,0,0,0,0,0,0,0,1466.111111,1.25E-05
1615154164,27.258,0,0,0,0,0,0,0,0,1466.111111,1.25E-05
1615154164,27.745,0,0,0,0,0,0,0,0,1466.111111,1.25E-05
1615154164,27.258,0,0,0,0,0,0,0,0,1466.111111,1.25E-05
1615154164,26.771,0,0,0,0,0,0,0,0,1813.111111,1.25E-05
1615154164,26.284,0,0,0,0,0,0,0,0,1813.111111,1.25E-05
1615154164,27.745,0,0,0,0,0,0,0,0,1813.111111,1.25E-05
1615154164,28.232,0,0,0,0,0,0,0,0,770.1111111,1.25E-05
1615154164,28.232,0,0,0,0,0,0,0,0,770.1111111,1.25E-05
1615154164,27.258,0,0,0,0,0,0,0,0,770.1111111,1.25E-05
1615154164,27.258,0,0,0,0,0,0,0,0,828.1111111,1.25E-05
1615154164,27.745,0,0,0,0,0,0,0,0,828.1111111,1.25E-05
1615154164,27.745,0,0,0,0,0,0,0,0,828.1111111,1.25E-05
1615154164,27.745,0,0,0,0,0,0,0,0,828.1111111,1.25E-05
1615154164,27.745,0,0,0,0,0,0,0,0,-900.8888889,1.25E-05
1615154164,27.745,0,0,0,0,0,0,0,0,-900.8888889,1.25E-05
1615154164,27.745,0,0,0,0,0,0,0,0,-900.8888889,1.25E-05
1615154164,27.745,0,0,0,0,0,0,0,0,-900.8888889,1.25E-05
1615154164,27.258,0,0,0,0,0,0,0,0,3469.111111,1.25E-05
1615154164,28.232,0,0,0,0,0,0,0,0,3469.111111,1.25E-05
1615154164,27.258,0,0,0,0,0,0,0,0,3469.111111,1.25E-05
1615154164,27.258,0,0,0,0,0,0,0,0,2395.111111,1.25E-05
1615154164,27.258,0,0,0,0,0,0,0,0,2395.111111,1.25E-05
1615154164,28.232,0,0,0,0,0,0,0,0,2682.111111,1.25E-05
1615154164,26.284,0,0,0,0,0,0,0,0,2682.111111,1.25E-05
1615154164,27.258,0,0,0,0,0,0,0,0,2682.111111,1.25E-05
1615154165,27.258,0,0,0,0,0,0,0,0,2682.111111,1.25E-05
1615154165,26.771,0,0,0,0,0,0,0,0,3175.111111,1.25E-05
1615154165,27.745,0,0,0,0,0,0,0,0,3175.111111,1.25E-05
1615154165,27.258,0,0,0,0,0,0,0,0,3175.111111,1.25E-05
1615154165,27.258,0,0,0,0,0,0,0,0,3175.111111,1.25E-05
1615154165,27.258,0,0,0,0,0,0,0,0,829.1111111,1.25E-05
1615154165,27.745,0,0,0,0,0,0,0,0,829.1111111,1.25E-05
1615154165,28.232,0,0,0,0,0,0,0,0,5530.111111,1.25E-05
1615154165,28.232,0,0,0,0,0,0,0,0,5530.111111,1.25E-05
1615154165,28.232,0,0,0,0,0,0,0,0,5530.111111,1.25E-05
1615154165,28.719,0,0,0,0,0,0,0,0,5530.111111,1.25E-05
1615154165,28.719,0,0,0,0,0,0,0,0,1333.111111,1.25E-05
1615154165,26.771,0,0,0,0,0,0,0,0,1333.111111,1.25E-05
1615154165,28.232,0,0,0,0,0,0,0,0,1333.111111,1.25E-05
1615154165,28.719,0,0,0,0,0,0,0,0,4098.111111,1.25E-05
1615154165,27.745,0,0,0,0,0,0,0,0,4098.111111,1.25E-05
1615154165,27.258,0,0,0,0,0,0,0,0,1556.111111,1.25E-05
1615154165,27.745,0,0,0,0,0,0,0,0,1556.111111,1.25E-05
1615154165,27.258,0,0,0,0,0,0,0,0,1556.111111,1.25E-05
1615154165,28.232,0,0,0,0,0,0,0,0,2746.111111,1.25E-05
1615154165,29.206,0,0,0,0,0,0,0,0,2746.111111,1.25E-05
1615154165,27.745,0,0,0,0,0,0,0,0,2746.111111,1.25E-05
1615154165,28.719,0,0,0,0,0,0,0,0,1909.111111,1.25E-05
1615154165,28.719,0,0,0,0,0,0,0,0,1909.111111,1.25E-05
1615154165,28.719,0,0,0,0,0,0,0,0,1909.111111,1.25E-05
1615154165,27.745,0,0,0,0,0,0,0,0,1814.111111,1.25E-05
1615154165,28.719,0,0,0,0,0,0,0,0,1814.111111,1.25E-05
1615154165,26.771,0,0,0,0,0,0,0,0,1814.111111,1.25E-05
1615154165,28.719,0,0,0,0,0,0,0,0,1908.111111,1.25E-05
1615154165,27.745,0,0,0,0,0,0,0,0,1908.111111,1.25E-05
1615154166,27.745,0,0,0,0,0,0,0,0,1300.111111,1.25E-05
1615154166,27.745,0,0,0,0,0,0,0,0,1300.111111,1.25E-05
1615154166,28.232,0,0,0,0,0,0,0,0,1300.111111,1.25E-05
1615154166,28.232,0,0,0,0,0,0,0,0,1300.111111,1.25E-05
1615154166,28.232,0,0,0,0,0,0,0,0,2210.111111,1.25E-05
1615154166,27.258,0,0,0,0,0,0,0,0,2210.111111,1.25E-05
1615154166,29.206,0,0,0,0,0,0,0,0,2210.111111,1.25E-05
1615154166,28.232,0,0,0,0,0,0,0,0,1767.111111,1.25E-05
1615154166,28.232,0,0,0,0,0,0,0,0,1767.111111,1.25E-05
1615154166,26.284,0,0,0,0,0,0,0,0,1767.111111,1.25E-05
1615154166,26.284,0,0,0,0,0,0,0,0,2520.111111,1.25E-05
1615154166,27.745,0,0,0,0,0,0,0,0,2520.111111,1.25E-05
1615154166,27.745,0,0,0,0,0,0,0,0,2520.111111,1.25E-05
1615154166,28.232,0,0,0,0,0,0,0,0,-149.8888889,1.25E-05
1615154166,27.258,0,0,0,0,0,0,0,0,-149.8888889,1.25E-05
1615154166,28.719,0,0,0,0,0,0,0,0,-149.8888889,1.25E-05
1615154166,27.745,0,0,0,0,0,0,0,0,2287.111111,1.25E-05
1615154166,28.232,0,0,0,0,0,0,0,0,2287.111111,1.25E-05
1615154166,28.719,0,0,0,0,0,0,0,0,2287.111111,1.25E-05
1615154166,26.284,0,0,0,0,0,0,0,0,295.1111111,1.25E-05
1615154166,28.719,0,0,0,0,0,0,0,0,295.1111111,1.25E-05
1615154166,27.745,0,0,0,0,0,0,0,0,3503.111111,1.25E-05
1615154166,28.232,0,0,0,0,0,0,0,0,3503.111111,1.25E-05
1615154166,28.232,0,0,0,0,0,0,0,0,3503.111111,1.25E-05
1615154166,28.719,0,0,0,0,0,0,0,0,1369.111111,1.25E-05
1615154166,28.232,0,0,0,0,0,0,0,0,1369.111111,1.25E-05
1615154166,29.693,0,0,0,0,0,0,0,0,1369.111111,1.25E-05
1615154166,27.258,0,0,0,0,0,0,0,0,2242.111111,1.25E-05
1615154166,27.258,0,0,0,0,0,0,0,0,2242.111111,1.25E-05
1615154166,28.719,0,0,0,0,0,0,0,0,2242.111111,1.25E-05
1615154167,28.719,0,0,0,0,0,0,0,0,2242.111111,1.25E-05
1615154167,27.745,0,0,0,0,0,0,0,0,1041.111111,1.25E-05
1615154167,28.232,0,0,0,0,0,0,0,0,1041.111111,1.25E-05
1615154167,28.232,0,0,0,0,0,0,0,0,1041.111111,1.25E-05
1615154167,28.232,0,0,0,0,0,0,0,0,2128.111111,1.25E-05
1615154167,28.719,0,0,0,0,0,0,0,0,2128.111111,1.25E-05
1615154167,27.745,0,0,0,0,0,0,0,0,2128.111111,1.25E-05
1615154167,27.745,0,0,0,0,0,0,0,0,1352.111111,1.25E-05
1615154167,28.719,0,0,0,0,0,0,0,0,1352.111111,1.25E-05
1615154167,28.232,0,0,0,0,0,0,0,0,1352.111111,1.25E-05
1615154167,28.232,0,0,0,0,0,0,0,0,3165.111111,1.25E-05
1615154167,27.745,0,0,0,0,0,0,0,0,3165.111111,1.25E-05
1615154167,28.719,0,0,0,0,0,0,0,0,3165.111111,1.25E-05
1615154167,29.693,0,0,0,0,0,0,0,0,2862.111111,1.25E-05
1615154167,28.232,0,0,0,0,0,0,0,0,2862.111111,1.25E-05
1615154167,29.206,0,0,0,0,0,0,0,0,2862.111111,1.25E-05
1615154167,28.232,0,0,0,0,0,0,0,0,2862.111111,1.25E-05
1615154167,27.258,0,0,0,0,0,0,0,0,2308.111111,1.25E-05
1615154167,27.745,0,0,0,0,0,0,0,0,2308.111111,1.25E-05
1615154167,28.232,0,0,0,0,0,0,0,0,2308.111111,1.25E-05
1615154167,27.745,0,0,0,0,0,0,0,0,2560.111111,1.25E-05
1615154167,28.719,0,0,0,0,0,0,0,0,2560.111111,1.25E-05
1615154167,27.258,0,0,0,0,0,0,0,0,2560.111111,1.25E-05
1615154167,28.719,0,0,0,0,0,0,0,0,2437.111111,1.25E-05
1615154167,27.258,0,0,0,0,0,0,0,0,2437.111111,1.25E-05
1615154167,29.206,0,0,0,0,0,0,0,0,2757.111111,1.25E-05
1615154167,28.232,0,0,0,0,0,0,0,0,2757.111111,1.25E-05
1615154167,28.719,0,0,0,0,0,0,0,0,2757.111111,1.25E-05
1615154167,29.206,0,0,0,0,0,0,0,0,2757.111111,1.25E-05
1615154167,29.693,0,0,0,0,0,0,0,0,1640.111111,1.25E-05
1615154167,28.719,0,0,0,0,0,0,0,0,1640.111111,1.25E-05
1615154168,27.745,0,0,0,0,0,0,0,0,2698.111111,1.25E-05
1615154168,28.719,0,0,0,0,0,0,0,0,2698.111111,1.25E-05
1615154168,28.719,0,0,0,0,0,0,0,0,2698.111111,1.25E-05
1615154168,27.745,0,0,0,0,0,0,0,0,1632.111111,1.25E-05
1615154168,27.258,0,0,0,0,0,0,0,0,1632.111111,1.25E-05
1615154168,29.206,0,0,0,0,0,0,0,0,1632.111111,1.25E-05
1615154168,28.719,0,0,0,0,0,0,0,0,1938.111111,1.25E-05
1615154168,29.206,0,0,0,0,0,0,0,0,1938.111111,1.25E-05
1615154168,27.745,0,0,0,0,0,0,0,0,1938.111111,1.25E-05
1615154168,27.745,0,0,0,0,0,0,0,0,1938.111111,1.25E-05
1615154168,28.719,0,0,0,0,0,0,0,0,1717.111111,1.25E-05
1615154168,27.745,0,0,0,0,0,0,0,0,1717.111111,1.25E-05
1615154168,29.206,0,0,0,0,0,0,0,0,1717.111111,1.25E-05
1615154168,29.206,0,0,0,0,0,0,0,0,2560.111111,1.25E-05
1615154168,28.719,0,0,0,0,0,0,0,0,2560.111111,1.25E-05
1615154168,28.719,0,0,0,0,0,0,0,0,2560.111111,1.25E-05
1615154168,28.719,0,0,0,0,0,0,0,0,2560.111111,1.25E-05
1615154168,28.719,0,0,0,0,0,0,0,0,1522.111111,1.25E-05
1615154168,28.232,0,0,0,0,0,0,0,0,1522.111111,1.25E-05
1615154168,29.206,0,0,0,0,0,0,0,0,1522.111111,1.25E-05
1615154168,28.719,0,0,0,0,0,0,0,0,3367.111111,1.25E-05
1615154168,27.745,0,0,0,0,0,0,0,0,3367.111111,1.25E-05
1615154168,28.232,0,0,0,0,0,0,0,0,3367.111111,1.25E-05
1615154168,27.745,0,0,0,0,0,0,0,0,3367.111111,1.25E-05
1615154168,28.232,0,0,0,0,0,0,0,0,1696.111111,1.25E-05
1615154168,29.206,0,0,0,0,0,0,0,0,1696.111111,1.25E-05
1615154168,28.719,0,0,0,0,0,0,0,0,2082.111111,1.25E-05
1615154168,28.719,0,0,0,0,0,0,0,0,2082.111111,1.25E-05
1615154168,29.206,0,0,0,0,0,0,0,0,2082.111111,1.25E-05
1615154168,28.232,0,0,0,0,0,0,0,0,2082.111111,1.25E-05
1615154168,29.206,0,0,0,0,0,0,0,0,2032.111111,1.25E-05
1615154168,28.232,0,0,0,0,0,0,0,0,2032.111111,1.25E-05
1615154169,29.206,0,0,0,0,0,0,0,0,2014.111111,1.25E-05
1615154169,28.719,0,0,0,0,0,0,0,0,2014.111111,1.25E-05
1615154169,28.719,0,0,0,0,0,0,0,0,2014.111111,1.25E-05
1615154169,29.206,0,0,0,0,0,0,0,0,2543.111111,1.25E-05
1615154169,29.206,0,0,0,0,0,0,0,0,2543.111111,1.25E-05
1615154169,28.232,0,0,0,0,0,0,0,0,563.1111111,1.25E-05
1615154169,27.745,0,0,0,0,0,0,0,0,563.1111111,1.25E-05
1615154169,28.719,0,0,0,0,0,0,0,0,563.1111111,1.25E-05
1615154169,29.206,0,0,0,0,0,0,0,0,2318.111111,1.25E-05
1615154169,29.206,0,0,0,0,0,0,0,0,2318.111111,1.25E-05
1615154169,28.719,0,0,0,0,0,0,0,0,2318.111111,1.25E-05
1615154169,28.719,0,0,0,0,0,0,0,0,2318.111111,1.25E-05
1615154169,29.206,0,0,0,0,0,0,0,0,797.1111111,1.25E-05
1615154169,28.719,0,0,0,0,0,0,0,0,797.1111111,1.25E-05
1615154169,28.232,0,0,0,0,0,0,0,0,933.1111111,1.25E-05
1615154169,28.232,0,0,0,0,0,0,0,0,933.1111111,1.25E-05
1615154169,29.206,0,0,0,0,0,0,0,0,933.1111111,1.25E-05
1615154169,28.232,0,0,0,0,0,0,0,0,933.1111111,1.25E-05
1615154169,28.719,0,0,0,0,0,0,0,0,1110.111111,1.25E-05
1615154169,28.232,0,0,0,0,0,0,0,0,1110.111111,1.25E-05
1615154169,28.719,0,0,0,0,0,0,0,0,432.1111111,1.25E-05
1615154169,28.232,0,0,0,0,0,0,0,0,432.1111111,1.25E-05
1615154169,28.719,0,0,0,0,0,0,0,0,432.1111111,1.25E-05
1615154169,28.719,0,0,0,0,0,0,0,0,432.1111111,1.25E-05
1615154169,28.232,0,0,0,0,0,0,0,0,1243.111111,1.25E-05
1615154169,27.745,0,0,0,0,0,0,0,0,1243.111111,1.25E-05
1615154169,29.206,0,0,0,0,0,0,0,0,1243.111111,1.25E-05
1615154169,29.206,0,0,0,0,0,0,0,0,1770.111111,1.25E-05
1615154169,27.745,0,0,0,0,0,0,0,0,1770.111111,1.25E-05
1615154170,29.206,0,0,0,0,0,0,0,0,1826.111111,1.25E-05
1615154170,28.232,0,0,0,0,0,0,0,0,1826.111111,1.25E-05
1615154170,29.693,0,0,0,0,0,0,0,0,1826.111111,1.25E-05
1615154170,27.745,0,0,0,0,0,0,0,0,1439.111111,1.25E-05
1615154170,28.719,0,0,0,0,0,0,0,0,1439.111111,1.25E-05
1615154170,29.693,0,0,0,0,0,0,0,0,1439.111111,1.25E-05
1615154170,28.719,0,0,0,0,0,0,0,0,2451.111111,1.25E-05
1615154170,28.719,0,0,0,0,0,0,0,0,2451.111111,1.25E-05
1615154170,29.206,0,0,0,0,0,0,0,0,2451.111111,1.25E-05
1615154170,29.693,0,0,0,0,0,0,0,0,2451.111111,1.25E-05
1615154170,29.206,0,0,0,0,0,0,0,0,1206.111111,1.25E-05
1615154170,28.719,0,0,0,0,0,0,0,0,1206.111111,1.25E-05
1615154170,28.719,0,0,0,0,0,0,0,0,1206.111111,1.25E-05
1615154170,29.693,0,0,0,0,0,0,0,0,2731.111111,1.25E-05
1615154170,29.206,0,0,0,0,0,0,0,0,2731.111111,1.25E-05
1615154170,29.206,0,0,0,0,0,0,0,0,2731.111111,1.25E-05
1615154170,28.232,0,0,0,0,0,0,0,0,2100.111111,1.25E-05
1615154170,28.719,0,0,0,0,0,0,0,0,2100.111111,1.25E-05
1615154170,28.232,0,0,0,0,0,0,0,0,2100.111111,1.25E-05
1615154170,27.745,0,0,0,0,0,0,0,0,2100.111111,1.25E-05
1615154170,29.206,0,0,0,0,0,0,0,0,2227.111111,1.25E-05
1615154170,27.745,0,0,0,0,0,0,0,0,2227.111111,1.25E-05
1615154170,29.206,0,0,0,0,0,0,0,0,2227.111111,1.25E-05
1615154170,28.719,0,0,0,0,0,0,0,0,2227.111111,1.25E-05
1615154170,28.719,0,0,0,5907,0,0.116,-0.3253,0.9397,1293.111111,1.25E-05
1615154170,29.693,0,0,0,5907,0,0.116,-0.3253,0.9397,1293.111111,1.25E-05
1615154170,29.693,0,0,0,5907,0,0.116,-0.3253,0.9397,1293.111111,1.25E-05
1615154170,29.693,0,0,0,5907,0,0.116,-0.3253,0.9397,3096.111111,1.25E-05
1615154170,29.693,0,0,0,5907,0,0.116,-0.3253,0.9397,3096.111111,1.25E-05
1615154170,28.719,0,0,0,5907,0,0.116,-0.3253,0.9397,3096.111111,1.25E-05
1615154170,28.719,0,0,0,5907,0,0.116,-0.3253,0.9397,1965.111111,1.25E-05
1615154170,29.206,0,0,0,5907,0,0.116,-0.3253,0.9397,1965.111111,1.25E-05
1615154170,27.745,0,0,0,5907,0,0.116,-0.3253,0.9397,1965.111111,1.25E-05
1615154170,28.719,0,0,0,5907,0,0.116,-0.3253,0.9397,1965.111111,1.25E-05
1615154171,29.206,0,0,0,5907,0,0.116,-0.3253,0.9397,2414.111111,1.25E-05
1615154171,29.206,0,0,0,5907,0,0.116,-0.3253,0.9397,2414.111111,1.25E-05
1615154171,28.232,0,0,0,5907,0,0.116,-0.3253,0.9397,2414.111111,1.25E-05
1615154171,28.719,0,0,0,5907,0,0.116,-0.3253,0.9397,2015.111111,1.25E-05
1615154171,27.745,0,0,0,5907,0,0.116,-0.3253,0.9397,2015.111111,1.25E-05
1615154171,29.206,0,0,0,5907,0,0.116,-0.3253,0.9397,2479.111111,1.25E-05
1615154171,29.206,0,0,0,5907,0,0.116,-0.3253,0.9397,2479.111111,1.25E-05
1615154171,27.745,0,0,0,5907,0,0.116,-0.3253,0.9397,2479.111111,1.25E-05
1615154171,28.719,0,0,0,5907,0,0.116,-0.3253,0.9397,3085.111111,1.25E-05
1615154171,29.206,0,0,0,5907,0,0.116,-0.3253,0.9397,3085.111111,1.25E-05
1615154171,30.18,0,0,0,5907,0,0.116,-0.3253,0.9397,3085.111111,1.25E-05
1615154171,28.719,0,0,0,5907,0,0.116,-0.3253,0.9397,1650.111111,1.25E-05
1615154171,28.719,0,0,0,5907,0,0.116,-0.3253,0.9397,1650.111111,1.25E-05
1615154171,30.18,0,0,0,5907,0,0.116,-0.3253,0.9397,1650.111111,1.25E-05
1615154171,28.719,0,0,0,5907,0,0.116,-0.3253,0.9397,1650.111111,1.25E-05
1615154171,29.693,0,0,0,5907,0,0.116,-0.3253,0.9397,3130.111111,1.25E-05
1615154171,29.206,0,0,0,5926,0,0.1147,-0.3265,0.9436,3130.111111,1.25E-05
1615154171,28.232,0,0,0,5926,0,0.1147,-0.3265,0.9436,3130.111111,1.25E-05
1615154171,29.693,0,0,0,5926,0,0.1147,-0.3265,0.9436,2879.111111,1.25E-05
1615154171,29.206,0,0,0,5926,0,0.1147,-0.3265,0.9436,2879.111111,1.25E-05
1615154171,29.206,0,0,0,5926,0,0.1147,-0.3265,0.9436,2879.111111,1.25E-05
1615154171,29.206,0,0,0,5926,0,0.1147,-0.3265,0.9436,2879.111111,1.25E-05
1615154171,29.693,0,0,0,5926,0,0.1147,-0.3265,0.9436,1962.111111,1.25E-05
1615154171,29.206,0,0,0,5926,0,0.1147,-0.3265,0.9436,1962.111111,1.25E-05
1615154171,28.719,0,0,0,5926,0,0.1147,-0.3265,0.9436,1962.111111,1.25E-05
1615154171,29.206,0,0,0,5926,0,0.1147,-0.3265,0.9436,2424.111111,1.25E-05
1615154171,28.232,0,0,0,5926,0,0.1147,-0.3265,0.9436,2424.111111,1.25E-05
1615154171,29.206,0,0,0,5926,0,0.1147,-0.3265,0.9436,2168.111111,1.25E-05
1615154171,29.206,0,0,0,5926,0,0.1147,-0.3265,0.9436,2168.111111,1.25E-05
1615154171,28.232,0,0,0,5926,0,0.1147,-0.3265,0.9436,2168.111111,1.25E-05
1615154171,28.232,0,0,0,5926,0,0.1147,-0.3265,0.9436,955.1111111,1.25E-05
1615154172,30.18,0,0,0,5926,0,0.1147,-0.3265,0.9436,955.1111111,1.25E-05
1615154172,28.719,0,0,0,5926,0,0.1147,-0.3265,0.9436,955.1111111,1.25E-05
1615154172,28.232,0,0,0,5926,0,0.1147,-0.3265,0.9436,955.1111111,1.25E-05
1615154172,28.232,0,0,0,5926,0,0.1147,-0.3265,0.9436,1182.111111,1.25E-05
1615154172,28.719,0,0,0,5926,0,0.1147,-0.3265,0.9436,1182.111111,1.25E-05
1615154172,29.693,0,0,0,5926,0,0.1147,-0.3265,0.9436,1182.111111,1.25E-05
1615154172,30.667,0,0,0,5926,0,0.1147,-0.3265,0.9436,1723.111111,1.25E-05
1615154172,28.719,0,0,0,5926,0,0.1147,-0.3265,0.9436,1723.111111,1.25E-05
1615154172,29.693,0,0,0,5926,0,0.1147,-0.3265,0.9436,1723.111111,1.25E-05
1615154172,28.719,0,0,0,5926,0,0.1147,-0.3265,0.9436,2179.111111,1.25E-05
1615154172,28.719,0,0,0,5926,0,0.1147,-0.3265,0.9436,2179.111111,1.25E-05
1615154172,29.206,0,0,0,5983,0,0.1147,-0.3264,0.9448,2179.111111,1.25E-05
1615154172,29.206,0,0,0,5983,0,0.1147,-0.3264,0.9448,2179.111111,1.25E-05
1615154172,28.719,0,0,0,5983,0,0.1147,-0.3264,0.9448,1444.111111,1.25E-05
1615154172,28.232,0,0,0,5983,0,0.1147,-0.3264,0.9448,1444.111111,1.25E-05
1615154172,27.745,0,0,0,5983,0,0.1147,-0.3264,0.9448,1444.111111,1.25E-05
1615154172,27.745,0,0,0,5983,0,0.1147,-0.3264,0.9448,1928.111111,1.25E-05
1615154172,29.206,0,0,0,5983,0,0.1147,-0.3264,0.9448,1928.111111,1.25E-05
1615154172,29.206,0,0,0,5983,0,0.1147,-0.3264,0.9448,1928.111111,1.25E-05
1615154172,29.693,0,0,0,5983,0,0.1147,-0.3264,0.9448,1115.111111,1.25E-05
1615154172,28.719,0,0,0,5983,0,0.1147,-0.3264,0.9448,957.1111111,1.25E-05
1615154172,29.206,0,0,0,5983,0,0.1147,-0.3264,0.9448,957.1111111,1.25E-05
1615154172,29.206,0,0,0,5983,0,0.1147,-0.3264,0.9448,957.1111111,1.25E-05
1615154172,29.206,0,0,0,5983,0,0.1147,-0.3264,0.9448,957.1111111,1.25E-05
1615154172,29.206,0,0,0,5983,0,0.1147,-0.3264,0.9448,1477.111111,1.25E-05
1615154172,29.206,0,0,0,5983,0,0.1147,-0.3264,0.9448,1477.111111,1.25E-05
1615154172,29.206,0,0,0,5983,0,0.1147,-0.3264,0.9448,1477.111111,1.25E-05
1615154172,28.719,0,0,0,5983,0,0.1147,-0.3264,0.9448,1477.111111,1.25E-05
1615154172,30.18,0,0,0,5983,0,0.1147,-0.3264,0.9448,1688.111111,1.25E-05
1615154172,29.693,0,0,0,5983,0,0.1147,-0.3264,0.9448,1688.111111,1.25E-05
1615154172,28.232,0,0,0,5983,0,0.1147,-0.3264,0.9448,1688.111111,1.25E-05
1615154172,28.719,0,0,0,5983,0,0.1147,-0.3264,0.9448,1688.111111,1.25E-05
1615154172,28.232,0,0,0,5983,0,0.1147,-0.3264,0.9448,2063.111111,1.25E-05
1615154173,28.719,0,0,0,6052,0,0.115,-0.3254,0.9442,2063.111111,1.25E-05
1615154173,28.232,0,0,0,6052,0,0.115,-0.3254,0.9442,2063.111111,1.25E-05
1615154173,29.693,0,0,0,6052,0,0.115,-0.3254,0.9442,2349.111111,1.25E-05
1615154173,29.206,0,0,0,6052,0,0.115,-0.3254,0.9442,2349.111111,1.25E-05
1615154173,30.18,0,0,0,6052,0,0.115,-0.3254,0.9442,2349.111111,1.25E-05
1615154173,28.232,0,0,0,6052,0,0.115,-0.3254,0.9442,1066.111111,1.25E-05
1615154173,27.745,0,0,0,6052,0,0.115,-0.3254,0.9442,1066.111111,1.25E-05
1615154173,29.206,0,0,0,6052,0,0.115,-0.3254,0.9442,1066.111111,1.25E-05
1615154173,28.719,0,0,0,6052,0,0.115,-0.3254,0.9442,3593.111111,1.25E-05
1615154173,27.745,0,0,0,6052,0,0.115,-0.3254,0.9442,3593.111111,1.25E-05
1615154173,29.206,0,0,0,6052,0,0.115,-0.3254,0.9442,3593.111111,1.25E-05
1615154173,29.693,0,0,0,6052,0,0.115,-0.3254,0.9442,3593.111111,1.25E-05
1615154173,28.719,0,0,0,6052,0,0.115,-0.3254,0.9442,1586.111111,1.25E-05
1615154173,29.206,0,0,0,6052,0,0.115,-0.3254,0.9442,1586.111111,1.25E-05
1615154173,28.719,0,0,0,6052,0,0.115,-0.3254,0.9442,1586.111111,1.25E-05
1615154173,29.206,0,0,0,6052,0,0.115,-0.3254,0.9442,1827.111111,1.25E-05
1615154173,29.206,0,0,0,6052,0,0.115,-0.3254,0.9442,1827.111111,1.25E-05
1615154173,29.206,0,0,0,6052,0,0.115,-0.3254,0.9442,1827.111111,1.25E-05
1615154173,29.206,0,0,0,6052,0,0.115,-0.3254,0.9442,1827.111111,1.25E-05
1615154173,30.18,0,0,0,6052,0,0.115,-0.3254,0.9442,1058.111111,1.25E-05
1615154173,28.719,0,0,0,6052,0,0.115,-0.3254,0.9442,1058.111111,1.25E-05
1615154173,28.719,0,0,0,6052,0,0.115,-0.3254,0.9442,1058.111111,1.25E-05
1615154173,28.719,0,0,0,6052,0,0.115,-0.3254,0.9442,1553.111111,1.25E-05
1615154173,28.719,0,0,0,6122,0,0.1141,-0.3264,0.9443,1553.111111,1.25E-05
1615154173,29.206,0,0,0,6122,0,0.1141,-0.3264,0.9443,1553.111111,1.25E-05
1615154173,27.258,0,0,0,6122,0,0.1141,-0.3264,0.9443,1664.111111,1.25E-05
1615154173,29.693,0,0,0,6122,0,0.1141,-0.3264,0.9443,1664.111111,1.25E-05
1615154173,29.206,0,0,0,6122,0,0.1141,-0.3264,0.9443,1664.111111,1.25E-05
1615154173,29.206,0,0,0,6122,0,0.1141,-0.3264,0.9443,1354.111111,1.25E-05
1615154173,29.693,0.5,0,0,6122,0,0.1141,-0.3264,0.9443,1354.111111,1.25E-05
1615154174,29.206,0.5,0,0,6122,0,0.1141,-0.3264,0.9443,3182.111111,1.25E-05
1615154174,29.693,0.5,0,0,6122,0,0.1141,-0.3264,0.9443,3182.111111,1.25E-05
1615154174,29.206,0.5,0,0,6122,0,0.1141,-0.3264,0.9443,1103.111111,1.25E-05
1615154174,30.18,0.5,0,0,6122,0,0.1141,-0.3264,0.9443,1103.111111,1.25E-05
1615154174,28.719,0.5,40.97372055,3007.573242,6122,0,0.1141,-0.3264,0.9443,1103.111111,1.25E-05
1615154174,29.206,0.5,40.97372055,3007.573242,6122,0,0.1141,-0.3264,0.9443,20412.11111,1.25E-05
1615154174,29.206,0.5,40.97372055,3007.573242,6122,0,0.1141,-0.3264,0.9443,20412.11111,1.25E-05
1615154174,29.206,0.5,40.97372055,3007.573242,6122,0,0.1141,-0.3264,0.9443,20412.11111,1.25E-05
1615154174,28.232,0.5,40.97372055,3007.573242,6122,0,0.1141,-0.3264,0.9443,19968.11111,1.25E-05
1615154174,28.719,0.5,40.97372055,3007.573242,6122,0,0.1141,-0.3264,0.9443,19968.11111,1.25E-05
1615154174,29.693,0.5,40.97372055,3007.573242,6122,0,0.1141,-0.3264,0.9443,19968.11111,1.25E-05
1615154174,29.206,0.5,40.97372055,3007.573242,6122,0,0.1141,-0.3264,0.9443,30836.11111,1.25E-05
1615154174,29.206,0.5,40.97372055,3007.573242,6122,0,0.1141,-0.3264,0.9443,30836.11111,1.25E-05
1615154174,28.719,0.5,40.97372055,3007.573242,6122,0,0.1141,-0.3264,0.9443,30836.11111,1.25E-05
1615154174,28.719,0.5,40.97372055,3007.573242,6192,0,0.1154,-0.3253,0.9453,30836.11111,1.25E-05
